Time	p1	p2	p3	p4	distance	temp	mfc1	mfc2	mfc3	mfc4	mfc5	mfc6	mfc7	mfc8	mfc9	
16:28:29,5	-3,064888	0,730338	-6,352505	-3,477437	3,444224	16,354380	0,043040	0,048535	0,048292	0,085422	0,093741	0,075235	0,692874	0,619902	0,511869
16:28:29,6	0,149617	-5,699322	-9,565733	-4,763329	3,438637	16,354380	0,043040	0,048535	0,048292	0,085422	0,093741	0,075235	0,692874	0,619902	0,511869
16:28:29,7	0,149617	3,945168	-6,352505	-3,477437	3,433050	16,354380	0,043040	0,048535	0,048292	0,085422	0,093741	0,075235	0,692874	0,619902	0,511869
16:28:29,7	-3,064888	-2,484492	-3,139277	-2,191545	3,438637	16,302958	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:29,8	0,149617	0,730338	-3,139277	-4,763329	3,438637	16,251537	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:29,9	0,149617	-2,484492	-3,139277	-8,621006	3,427462	16,302958	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:29,9	0,149617	-2,484492	-6,352505	-9,906898	3,427462	16,354380	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:30,0	-3,064888	-2,484492	-9,565733	-0,905652	3,427462	16,302958	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:30,1	3,364123	3,945168	-6,352505	-4,763329	3,438637	16,200115	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:30,1	-3,064888	0,730338	-3,139277	-4,763329	3,427462	16,200115	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:30,2	0,149617	0,730338	-9,565733	-2,191545	3,438637	16,148693	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:30,3	-3,064888	3,945168	-6,352505	-3,477437	3,438637	16,148693	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:30,3	-3,064888	-2,484492	0,073950	-0,905652	3,438637	16,200115	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:30,4	0,149617	-5,699322	-3,139277	-0,905652	3,433050	16,200115	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:30,5	-3,064888	-2,484492	-3,139277	-4,763329	3,438637	16,354380	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:30,5	-3,064888	0,730338	0,073950	-4,763329	3,433050	16,354380	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:30,6	-3,064888	-8,914152	-3,139277	-7,335114	3,444224	16,354380	0,043052	0,048523	0,048291	0,085426	0,093765	0,075226	0,692888	0,619718	0,511867
16:28:30,7	-3,064888	0,730338	-6,352505	-4,763329	3,438637	16,354380	0,043023	0,048552	0,048283	0,085416	0,093745	0,075211	0,692905	0,619977	0,511726
16:28:30,7	0,149617	10,374828	-9,565733	-4,763329	3,433050	16,251537	0,043023	0,048552	0,048283	0,085416	0,093745	0,075211	0,692905	0,619977	0,511726
16:28:30,8	0,149617	-5,699322	-6,352505	-2,191545	3,433050	16,200115	0,043023	0,048552	0,048283	0,085416	0,093745	0,075211	0,692905	0,619977	0,511726
