Minutes,total_flowrate,fl_L1,fl_L2,total_bed_height,p1,flowrate_combi,bed_exp,initial_bed_height,step_size,normalized_p
1.2305555573458042,119.86815439711782,59.925729396014304,29.964421483003765,0.7265146244311775,12.124703631041285,89.89015087901807,-0.024485375568822004,0.7510000000000001,35,12.871235277113891
3.2066666666666643,179.9162888048786,119.95054310982772,29.981057475173344,0.7264124966434721,12.915162607340362,149.93160058500106,-0.0245875033565273,0.7510000000000002,35,13.710363702059833
5.206666666666663,239.92655492477448,179.95804380228228,29.98277105522158,0.7261374960685125,14.306518133789774,209.94081485750382,-0.024862503931486857,0.7510000000000002,35,15.187386553916959
7.206666666666661,299.93262178762,239.9619400579329,29.983257717002733,0.7264359762093486,15.27629435707177,269.94519777493565,-0.02456402379065082,0.7510000000000002,35,16.21687299052205
9.20888889062134,359.94183597447505,299.9687725979687,29.986398137766635,0.7262639520217145,16.17919317043425,329.9551707357353,-0.024736047978284922,0.7510000000000001,35,17.175364299824047
11.214444442696935,419.9456252434115,359.9716766736471,29.986963435138872,0.7266205346798568,16.554830976159412,389.958640108786,-0.02437946532014259,0.7510000000000002,35,17.57413054793993
13.220555553821843,479.9444339022656,419.97329040897387,29.98459475697615,0.726920800801607,18.787597981433336,449.95788516594996,-0.0240791991983924,0.7510000000000002,35,19.94437153018401
15.221666666666655,539.91337219568,479.94028184533823,29.98545380892496,0.7342484031124774,19.529846974587397,509.9257356542632,-0.016751596887521918,0.7510000000000002,35,20.73232162907367
17.219444442708234,599.9381574690253,539.9624024176807,29.98809338706432,0.7426394280836108,19.063797625942865,569.9504958047451,-0.008360571916388483,0.751,35,20.237577097603893
19.222222222222207,659.9391234964555,599.969183525287,29.98307785333198,0.7373369851798589,19.58395995817247,629.952261378619,-0.01366301482014025,0.7510000000000001,35,20.789766409949546
21.231666666666648,689.9523465215631,629.9813937488066,29.984922363602504,0.7470421060430218,19.525056472315217,659.966316112409,-0.0039578939569773555,0.7510000000000001,35,20.727236170186007
23.232777776034045,719.9665417692327,659.9970385871969,29.98302844264751,0.7544894513494116,18.619237703838575,689.9800670298445,0.003489451349412424,0.7510000000000001,35,19.765645120847743
25.232777779526522,749.9686520192862,689.9949734458083,29.98569121855339,0.7577792748895716,18.32013030155466,719.9806646643618,0.006779274889572286,0.7510000000000002,35,19.44812133923
27.239999999999977,779.9601849769278,719.9862917112456,29.98713086050693,0.7623551083992945,18.258366938491093,749.9734225717526,0.011355108399295199,0.7510000000000001,35,19.382555136402434
29.24111111111109,809.943666801142,749.9692497401433,29.98719332468797,0.7651535656356907,17.850405666697487,779.9564430648314,0.01415356563569137,0.7510000000000002,35,18.949475230039795
31.24111111111109,839.9478791734757,779.9724420143098,29.98797945450091,0.7725983026800021,18.320536101444873,809.9604214688106,0.0215983026800028,0.7510000000000002,35,19.448552124676088
33.223888890588405,899.9354376746129,839.9660172279623,29.982599701937907,0.7793228674820097,17.08023532948548,869.9486169299003,0.028322867482010343,0.7510000000000002,35,18.13188463851962
35.24055555382183,959.9522277179925,899.9761930430734,29.987446037681046,0.7986811811701698,16.40115232907949,929.9636390807544,0.047681181170170506,0.7510000000000002,35,17.410989733630032
37.24222222394722,1019.961679562531,959.985931436954,29.98810286113134,0.783114520950782,18.32956234550245,989.9740342980853,0.03211452095078266,0.7510000000000001,35,19.458134124737207
39.250555557306825,1049.9439240194527,989.9696271459741,29.986753163772455,0.7859072606036089,18.030397485175207,1019.9563803097465,0.0349072606036096,0.7510000000000001,35,19.140549347319755
41.25777777777775,1019.9363921949115,959.9640320137459,29.984974764794515,0.7806530370805064,18.04119488555078,989.9490067785405,0.02965303708050697,0.7510000000000002,35,19.15201155578639
1.200000000000004,2.0807852144170216,1.738391884179418,0.24561567935806833,0.8713097234504649,-0.20230930859640722,1.9840075635374859,-0.01769027654953863,0.889,35,-0.21476572037835162
3.213656210270705,244.88848779254118,119.93127590402311,104.9718228928434,0.8726851234953488,10.724175724341512,224.90309879686652,-0.016314876504654713,0.8890000000000001,35,11.384475291233029
5.217650000000017,469.93812067113197,239.95613232709877,209.99219953307957,0.8742636059010604,18.617283481619303,449.94833186017837,-0.014736394098942878,0.8890000000000002,35,19.763570574967414
7.220983333333359,694.9510831538495,359.9645600694463,314.9956138229741,0.895397910210813,30.0997808606704,674.9601738924204,0.006397910210809387,0.8890000000000001,35,31.953058238503612
9.219650000000028,919.960603366665,479.969581121267,420.00014284687086,0.9738619928598243,32.29364478209209,899.9697239681379,0.08486199285982061,0.8890000000000001,35,34.28200083024638
11.225316666666703,1144.9835064311872,600.002979177859,524.9890187804517,1.0098352262443537,40.93456494544855,1124.9919979583105,0.12083522624435078,0.889,35,43.454952171389124
13.229650000000044,1144.9653454032136,719.9989113114862,404.9752064083041,0.9838395874319383,41.24702469846044,1124.9741177197902,0.09483958743193531,0.8890000000000002,35,43.7866504229941
15.223983333333383,1144.95479307606,839.9858501668323,284.9778066993122,0.9523698656757038,40.81464542790931,1124.9636568661444,0.06336986567570012,0.889,35,43.32764907421371
17.23281666666672,1144.9296386229605,959.999124389447,164.93892035262635,0.9494912603568163,41.171269311467064,1124.9380447420735,0.06049126035681252,0.889,35,43.706230691578625
19.245983333333395,1069.9334998401994,1019.978344456894,29.963332617571247,0.9495316160739294,41.814444736595014,1049.9416770744656,0.0605316160739258,0.889,35,44.389007151374756
21.229300776935926,1129.9451440518142,1079.9715982616424,29.98189031705558,0.9591457079491422,42.67319243390257,1109.953488578698,0.07014570794913849,0.8889999999999999,35,45.3006289107246
