Minutes,total_flowrate,fl_L1,fl_L2,total_bed_height,p1,flowrate_combi,bed_exp,initial_bed_height,step_size
1.2305555573458042,119.86815439711782,59.925729396014304,29.964421483003765,0.7265146244311775,12.124703631041285,89.89015087901807,-0.024485375568822004,0.7510000000000001,35
3.2066666666666643,179.9162888048786,119.95054310982772,29.981057475173344,0.7264124966434721,12.915162607340362,149.93160058500106,-0.0245875033565273,0.7510000000000002,35
5.206666666666663,239.92655492477448,179.95804380228228,29.98277105522158,0.7261374960685125,14.306518133789774,209.94081485750382,-0.024862503931486857,0.7510000000000002,35
7.206666666666661,299.93262178762,239.9619400579329,29.983257717002733,0.7264359762093486,15.27629435707177,269.94519777493565,-0.02456402379065082,0.7510000000000002,35
9.20888889062134,359.94183597447505,299.9687725979687,29.986398137766635,0.7262639520217145,16.17919317043425,329.9551707357353,-0.024736047978284922,0.7510000000000001,35
11.214444442696935,419.9456252434115,359.9716766736471,29.986963435138872,0.7266205346798568,16.554830976159412,389.958640108786,-0.02437946532014259,0.7510000000000002,35
13.220555553821843,479.9444339022656,419.97329040897387,29.98459475697615,0.726920800801607,18.787597981433336,449.95788516594996,-0.0240791991983924,0.7510000000000002,35
15.221666666666655,539.91337219568,479.94028184533823,29.98545380892496,0.7342484031124774,19.529846974587397,509.9257356542632,-0.016751596887521918,0.7510000000000002,35
17.219444442708234,599.9381574690253,539.9624024176807,29.98809338706432,0.7426394280836108,19.063797625942865,569.9504958047451,-0.008360571916388483,0.751,35
19.222222222222207,659.9391234964555,599.969183525287,29.98307785333198,0.7373369851798589,19.58395995817247,629.952261378619,-0.01366301482014025,0.7510000000000001,35
21.231666666666648,689.9523465215631,629.9813937488066,29.984922363602504,0.7470421060430218,19.525056472315217,659.966316112409,-0.0039578939569773555,0.7510000000000001,35
23.232777776034045,719.9665417692327,659.9970385871969,29.98302844264751,0.7544894513494116,18.619237703838575,689.9800670298445,0.003489451349412424,0.7510000000000001,35
25.232777779526522,749.9686520192862,689.9949734458083,29.98569121855339,0.7577792748895716,18.32013030155466,719.9806646643618,0.006779274889572286,0.7510000000000002,35
27.239999999999977,779.9601849769278,719.9862917112456,29.98713086050693,0.7623551083992945,18.258366938491093,749.9734225717526,0.011355108399295199,0.7510000000000001,35
29.24111111111109,809.943666801142,749.9692497401433,29.98719332468797,0.7651535656356907,17.850405666697487,779.9564430648314,0.01415356563569137,0.7510000000000002,35
31.24111111111109,839.9478791734757,779.9724420143098,29.98797945450091,0.7725983026800021,18.320536101444873,809.9604214688106,0.0215983026800028,0.7510000000000002,35
33.223888890588405,899.9354376746129,839.9660172279623,29.982599701937907,0.7793228674820097,17.08023532948548,869.9486169299003,0.028322867482010343,0.7510000000000002,35
35.24055555382183,959.9522277179925,899.9761930430734,29.987446037681046,0.7986811811701698,16.40115232907949,929.9636390807544,0.047681181170170506,0.7510000000000002,35
37.24222222394722,1019.961679562531,959.985931436954,29.98810286113134,0.783114520950782,18.32956234550245,989.9740342980853,0.03211452095078266,0.7510000000000001,35
39.250555557306825,1049.9439240194527,989.9696271459741,29.986753163772455,0.7859072606036089,18.030397485175207,1019.9563803097465,0.0349072606036096,0.7510000000000001,35
41.25777777777775,1019.9363921949115,959.9640320137459,29.984974764794515,0.7806530370805064,18.04119488555078,989.9490067785405,0.02965303708050697,0.7510000000000002,35
43.24722222050329,959.9524630132983,899.9727799081168,29.991554836032986,0.7789655640202747,17.77050382250422,929.9643347441497,0.027965564020275436,0.7510000000000001,35
45.25611111284478,899.944710628872,839.9650181739364,29.991423784606663,0.7773828183421538,17.40942798560858,869.956441958543,0.02638281834215466,0.7510000000000002,35
47.25722222048849,839.9455897799377,779.9653577246178,29.992339970765617,0.7690437964570536,17.53721056121766,809.9576976953836,0.018043796457054177,0.7510000000000002,35
49.26555555381054,809.9518321551733,749.9742803613435,29.989860299700787,0.7673719374153661,18.21514513997805,779.9641406610443,0.01637193741536677,0.7510000000000002,35
51.27277777777774,779.9728668232108,719.9979429764749,29.98780336765992,0.7645851817518122,17.9562873570675,749.9857463441346,0.013585181751812945,0.7510000000000001,35
53.2733333333333,749.9896131107517,690.0122961265877,29.989657939814972,0.762147073615499,18.0935674335608,720.0019540664027,0.011147073615499678,0.7510000000000001,35
55.28055555380676,719.9355953711511,659.9717897668867,29.977474295668998,0.7579485467753377,18.559671618582588,689.9492640625557,0.006948546775338345,0.7510000000000002,35
57.27499999999996,689.9488772329246,629.9735837188472,29.988221062323724,0.7555837132529071,18.567906070020562,659.9618047811708,0.0045837132529076615,0.7510000000000002,35
59.27388888888885,659.9475738258917,599.9655673453067,29.99326610471586,0.7528914758172964,18.590501021981332,629.9588334500226,0.0018914758172971712,0.7510000000000001,35
61.26666666666662,599.9490233453936,539.972456338436,29.988520919339965,0.746613769714006,19.697402868080687,569.960977257776,-0.004386230285993308,0.7510000000000001,35
63.28166666666661,539.9368122425301,479.9633708919854,29.98451629023554,0.7284283279415676,18.838695604248386,509.9478871822209,-0.022571672058431733,0.7510000000000002,35
65.27611110938231,479.94843862242226,419.97211969927076,29.989037530138184,0.708369440849187,18.247167768089945,449.9611572294089,-0.04263055915081234,0.7510000000000003,35
66.65833060725694,419.88665655329584,359.9353744363571,29.968782160353985,0.7187222292021122,16.412133440150985,389.9041565967111,-0.03227777079788721,0.751,35
1.200000000000004,2.0807852144170216,1.738391884179418,0.24561567935806833,0.8713097234504649,-0.20230930859640722,1.9840075635374859,-0.01769027654953863,0.889,35
3.213656210270705,244.88848779254118,119.93127590402311,104.9718228928434,0.8726851234953488,10.724175724341512,224.90309879686652,-0.016314876504654713,0.8890000000000001,35
5.217650000000017,469.93812067113197,239.95613232709877,209.99219953307957,0.8742636059010604,18.617283481619303,449.94833186017837,-0.014736394098942878,0.8890000000000002,35
7.220983333333359,694.9510831538495,359.9645600694463,314.9956138229741,0.895397910210813,30.0997808606704,674.9601738924204,0.006397910210809387,0.8890000000000001,35
9.219650000000028,919.960603366665,479.969581121267,420.00014284687086,0.9738619928598243,32.29364478209209,899.9697239681379,0.08486199285982061,0.8890000000000001,35
11.225316666666703,1144.9835064311872,600.002979177859,524.9890187804517,1.0098352262443537,40.93456494544855,1124.9919979583105,0.12083522624435078,0.889,35
13.229650000000044,1144.9653454032136,719.9989113114862,404.9752064083041,0.9838395874319383,41.24702469846044,1124.9741177197902,0.09483958743193531,0.8890000000000002,35
15.223983333333383,1144.95479307606,839.9858501668323,284.9778066993122,0.9523698656757038,40.81464542790931,1124.9636568661444,0.06336986567570012,0.889,35
17.23281666666672,1144.9296386229605,959.999124389447,164.93892035262635,0.9494912603568163,41.171269311467064,1124.9380447420735,0.06049126035681252,0.889,35
19.245983333333395,1069.9334998401994,1019.978344456894,29.963332617571247,0.9495316160739294,41.814444736595014,1049.9416770744656,0.0605316160739258,0.889,35
21.229300776935926,1129.9451440518142,1079.9715982616424,29.98189031705558,0.9591457079491422,42.67319243390257,1109.953488578698,0.07014570794913849,0.8889999999999999,35
1.1905555538619734,2.0715171346462338,1.7161870656124898,0.232445152368343,0.8982028802994144,0.483218752541511,1.9486322179808329,-0.02479711970058492,0.9229999999999999,35
3.198888890602901,224.86286806189779,119.9215550985556,74.96482825199678,0.8983763033228624,8.478565674118435,194.88638335055234,-0.024623696677136892,0.923,35
5.208888887155183,419.9180717048535,239.94704095840655,149.98589895637298,0.8985192196247791,15.153565765527816,389.93293991477947,-0.024480780375220314,0.9230000000000002,35
7.207777777777771,614.9392359401263,359.9595744587791,224.99300466999895,0.9077336874750985,22.070106051554607,584.952579128778,-0.015266312524900676,0.9230000000000002,35
9.20666666666666,809.9471537059784,479.9651071948787,299.9953132348413,0.9222817541062528,30.740013532869508,779.9604204297201,-0.0007182458937465065,0.9230000000000002,35
11.20888888888888,1004.9638068255945,599.9768088019761,375.0027960930184,0.9704825749154938,33.55012151146504,974.9796048949945,0.047482574915494444,0.9230000000000002,35
13.208333333333323,1199.9747504632867,719.9747915469478,450.0127450907874,0.9882539885868739,40.56902835817206,1169.9875366377353,0.06525398858687448,0.9230000000000002,35
15.220555557288003,1004.9592039523538,599.9801077233981,374.99022980163693,0.9816188433008599,36.29573565330328,974.970337525035,0.05861884330086061,0.9230000000000002,35
17.224444444444433,809.950727470853,479.97653823354926,299.98687239378853,0.9119715685169418,34.57214666245126,779.9634106273379,-0.011028431483057518,0.9230000000000002,35
19.22444444444443,614.9381412516128,359.9660003508316,224.98422364229953,0.8791033366712819,29.345497163357635,584.9502239931311,-0.043896663328717354,0.9230000000000002,35
21.22555555555554,419.93600975417206,239.96998287360938,149.9775436025323,0.8800736301529981,19.14014393409427,389.9475264761417,-0.04292636984700128,0.9230000000000002,35
23.23055555730304,224.93835274979475,119.97057160311665,74.9783830704433,0.8821311535844681,21.79929712563687,194.94895467355994,-0.04086884641553112,0.9230000000000002,35
25.241666656679804,2.1437677398557136,1.7642775358578326,0.24420581690455614,0.8815725215035147,14.81968895553008,2.008483352762389,-0.0414274784964847,0.9230000000000002,35
1.199000000000004,2.0679292476505027,1.6966320532612715,0.23575512409157542,0.9050330830038794,-0.1657763789029002,1.932387177352847,-0.02496691699612345,0.93,35
3.2110000000000105,209.9130577395047,149.9714265553892,29.9646527841291,0.9051000444969067,9.91183348980607,179.93607933951827,-0.024899955503096014,0.9299999999999998,35
5.208666666666684,359.91504199588957,299.9525619117437,29.97830942329878,0.9065233023265946,17.652589538472835,329.9308713350425,-0.023476697673408126,0.9299999999999998,35
7.211666666666691,509.95128646550836,449.9767850237667,29.987761709512526,0.9040435957963808,25.37533947122114,479.9645467332794,-0.02595640420362221,0.93,35
9.210666666666697,659.9501393117434,599.9745842974714,29.98852965858492,0.8950216988535878,36.38093933595533,629.9631139560563,-0.034978301146416375,0.9299999999999998,35
11.211829260359252,809.9535152959897,749.9777419331705,29.987774713961436,0.9214466873280416,42.2183771697801,779.965516647132,-0.00855331267196115,0.9299999999999999,35
13.215816666666711,959.9512920635561,899.9782789211115,29.985882222113567,0.9310932599465388,40.71383058624177,929.9641611432246,0.0010932599465368646,0.9299999999999999,35
15.21981666666672,659.9376574746673,599.9598154914905,29.989919900094314,0.8999958228319855,34.568284104652165,629.9497353915849,-0.030004177168018134,0.9299999999999998,35
17.22865000000006,359.94144696400633,299.9587371497454,29.99253527955847,0.914681059371876,18.366443694202953,329.9512724293038,-0.015318940628127078,0.9299999999999997,35
19.25065024190177,2.077778675434042,1.7078892136251838,0.2406056765941702,0.9144024992205128,8.229070477434892,1.9484948902193537,-0.015597500779490164,0.93,35
1.196000000000004,1.883188973717815,1.5886740619727135,0.215930796737947,0.9249184566594191,0.6189063821833557,1.8046048587106607,-0.01708154334058386,0.9420000000000001,35
3.2138333333333438,244.8889854405007,119.93189469784193,104.97195506152408,0.9253610435866989,9.558144692447723,224.903849759366,-0.01663895641330418,0.9419999999999998,35
5.220666666666683,469.92425540593234,239.9484300791037,209.98672234084978,0.9247114019871159,17.23315299886932,449.9351524199536,-0.017288598012887207,0.9419999999999998,35
7.223655336776439,694.9529761776174,359.9634483157086,314.99891447234893,0.8908810060469728,25.488045032993462,674.9623627880575,-0.05111899395303042,0.9419999999999998,35
9.221650000000029,919.9653968266509,479.96866214316094,420.0057960237707,0.9577974666142326,30.52639635051509,899.9744581669319,0.01579746661422865,0.9419999999999998,35
11.227316666666704,1144.9989244544993,600.0249140427496,524.9829229679946,1.0090020814047447,34.16293521769991,1125.0078370107442,0.06700208140474166,0.9419999999999998,35
13.230316666666711,1144.9586506737824,719.9962199277853,404.9712759460523,0.9791472083099158,38.95434088566743,1124.9674958738376,0.03714720830991213,0.942,35
15.230816666666717,1144.9701635320573,840.0480201547206,284.92979692215295,0.9523095857577636,40.847341115605744,1124.9778170768734,0.01030958575775997,0.942,35
17.234150238935243,1114.926404127983,959.9650817851427,134.96938561589928,0.9458889557013732,39.03843399080695,1094.9344674010422,0.0038889557013695036,0.9419999999999998,35
