Minutes,total_flowrate,fl_L1,fl_L2,total_bed_height,p1,flowrate_combi,bed_exp,initial_bed_height,step_size,normalized_p
39.250555557306825,1049.9439240194527,989.9696271459741,29.986753163772455,0.7859072606036089,18.030397485175207,1019.9563803097465,0.0349072606036096,0.7510000000000001,50,19.387524177607748
41.25777777777775,1019.9363921949115,959.9640320137459,29.984974764794515,0.7806530370805064,18.04119488555078,989.9490067785405,0.02965303708050697,0.7510000000000002,50,19.399134285538473
43.24722222050329,959.9524630132983,899.9727799081168,29.991554836032986,0.7789655640202747,17.77050382250422,929.9643347441497,0.027965564020275436,0.7510000000000001,50,19.108068626348622
45.25611111284478,899.944710628872,839.9650181739364,29.991423784606663,0.7773828183421538,17.40942798560858,869.956441958543,0.02638281834215466,0.7510000000000002,50,18.719815038288797
47.25722222048849,839.9455897799377,779.9653577246178,29.992339970765617,0.7690437964570536,17.53721056121766,809.9576976953836,0.018043796457054177,0.7510000000000002,50,18.85721565722329
49.26555555381054,809.9518321551733,749.9742803613435,29.989860299700787,0.7673719374153661,18.21514513997805,779.9641406610443,0.01637193741536677,0.7510000000000002,50,19.58617756986887
51.27277777777774,779.9728668232108,719.9979429764749,29.98780336765992,0.7645851817518122,17.9562873570675,749.9857463441346,0.013585181751812945,0.7510000000000001,50,19.307835867814514
53.2733333333333,749.9896131107517,690.0122961265877,29.989657939814972,0.762147073615499,18.0935674335608,720.0019540664027,0.011147073615499678,0.7510000000000001,50,19.45544885329118
55.28055555380676,719.9355953711511,659.9717897668867,29.977474295668998,0.7579485467753377,18.559671618582588,689.9492640625557,0.006948546775338345,0.7510000000000002,50,19.956636149013534
57.27499999999996,689.9488772329246,629.9735837188472,29.988221062323724,0.7555837132529071,18.567906070020562,659.9618047811708,0.0045837132529076615,0.7510000000000002,50,19.965490397871573
59.27388888888885,659.9475738258917,599.9655673453067,29.99326610471586,0.7528914758172964,18.590501021981332,629.9588334500226,0.0018914758172971712,0.7510000000000001,50,19.989786045141216
61.26666666666662,599.9490233453936,539.972456338436,29.988520919339965,0.746613769714006,19.697402868080687,569.960977257776,-0.004386230285993308,0.7510000000000001,50,21.180003083957725
63.28166666666661,539.9368122425301,479.9633708919854,29.98451629023554,0.7284283279415676,18.838695604248386,509.9478871822209,-0.022571672058431733,0.7510000000000002,50,20.256661940052027
65.27611110938231,479.94843862242226,419.97211969927076,29.989037530138184,0.708369440849187,18.247167768089945,449.9611572294089,-0.04263055915081234,0.7510000000000003,50,19.62061050332252
66.65833060725694,419.88665655329584,359.9353744363571,29.968782160353985,0.7187222292021122,16.412133440150985,389.9041565967111,-0.03227777079788721,0.751,50,17.647455311990306
13.208333333333323,1199.9747504632867,719.9747915469478,450.0127450907874,0.9882539885868739,40.56902835817206,1169.9875366377353,0.06525398858687448,0.9230000000000002,50,43.62261113781942
15.220555557288003,1004.9592039523538,599.9801077233981,374.99022980163693,0.9816188433008599,36.29573565330328,974.970337525035,0.05861884330086061,0.9230000000000002,50,39.0276727454874
17.224444444444433,809.950727470853,479.97653823354926,299.98687239378853,0.9119715685169418,34.57214666245126,779.9634106273379,-0.011028431483057518,0.9230000000000002,50,37.17435124994759
19.22444444444443,614.9381412516128,359.9660003508316,224.98422364229953,0.8791033366712819,29.345497163357635,584.9502239931311,-0.043896663328717354,0.9230000000000002,50,31.554298025115735
21.22555555555554,419.93600975417206,239.96998287360938,149.9775436025323,0.8800736301529981,19.14014393409427,389.9475264761417,-0.04292636984700128,0.9230000000000002,50,20.580799929133622
23.23055555730304,224.93835274979475,119.97057160311665,74.9783830704433,0.8821311535844681,21.79929712563687,194.94895467355994,-0.04086884641553112,0.9230000000000002,50,23.440104436168674
25.241666656679804,2.1437677398557136,1.7642775358578326,0.24420581690455614,0.8815725215035147,14.81968895553008,2.008483352762389,-0.0414274784964847,0.9230000000000002,50,15.935149414548471
13.215816666666711,959.9512920635561,899.9782789211115,29.985882222113567,0.9310932599465388,40.71383058624177,929.9641611432246,0.0010932599465368646,0.9299999999999999,50,43.77831245832448
15.21981666666672,659.9376574746673,599.9598154914905,29.989919900094314,0.8999958228319855,34.568284104652165,629.9497353915849,-0.030004177168018134,0.9299999999999998,50,37.170197961991576
17.22865000000006,359.94144696400633,299.9587371497454,29.99253527955847,0.914681059371876,18.366443694202953,329.9512724293038,-0.015318940628127078,0.9299999999999997,50,19.748864187315004
19.25065024190177,2.077778675434042,1.7078892136251838,0.2406056765941702,0.9144024992205128,8.229070477434892,1.9484948902193537,-0.015597500779490164,0.93,50,8.848462878962248
